ROTA;LOCALIDADE;REGIÃO;VALOR_UNITÁRIO
63937;Philippines - Mobile - Others;LDIM;0,814500
63921;Philippines - Mobile - Smart;LDIM;0,814500
63928;Philippines - Mobile - Smart;LDIM;0,814500
63929;Philippines - Mobile - Smart;LDIM;0,814500
63930;Philippines - Mobile - Smart;LDIM;0,814500
63813;Philippines - Mobile - Smart;LDIM;0,814500
63912;Philippines - Mobile - Smart;LDIM;0,814500
63919;Philippines - Mobile - Smart;LDIM;0,814500
63939;Philippines - Mobile - Smart;LDIM;0,814500
63947;Philippines - Mobile - Smart;LDIM;0,814500
6398;Philippines - Mobile - Smart;LDIM;0,814500
63999;Philippines - Mobile - Smart;LDIM;0,814500
63918;Philippines - Mobile - Smart;LDIM;0,814500
63920;Philippines - Mobile - Smart;LDIM;0,814500
63938;Philippines - Mobile - Smart;LDIM;0,814500
63946;Philippines - Mobile - Smart;LDIM;0,814500
63998;Philippines - Mobile - Smart;LDIM;0,814500
63907;Philippines - Mobile - Smart;LDIM;0,814500
63908;Philippines - Mobile - Smart;LDIM;0,814500
63909;Philippines - Mobile - Smart;LDIM;0,814500
63910;Philippines - Mobile - Smart;LDIM;0,814500
63948;Philippines - Mobile - Smart;LDIM;0,814500
63949;Philippines - Mobile - Smart;LDIM;0,814500
63950;Philippines - Mobile - Smart;LDIM;0,814500
63962;Philippines - Mobile - Smart;LDIM;0,814500
63925;Philippines - Mobile - Sun Cellular;LDIM;0,814500
63931;Philippines - Mobile - Sun Cellular;LDIM;0,814500
63932;Philippines - Mobile - Sun Cellular;LDIM;0,814500
63933;Philippines - Mobile - Sun Cellular;LDIM;0,814500
63923;Philippines - Mobile - Sun Cellular;LDIM;0,814500
63942;Philippines - Mobile - Sun Cellular;LDIM;0,814500
63922;Philippines - Mobile - Sun Cellular;LDIM;0,814500
63943;Philippines - Mobile - Sun Cellular;LDIM;0,814500
48;Poland;LDIF;0,102700
485370;Poland - Mobile;LDIM;0,850000
485371;Poland - Mobile;LDIM;0,850000
4850;Poland - Mobile;LDIM;0,850000
48534;Poland - Mobile;LDIM;0,850000
48536;Poland - Mobile;LDIM;0,850000
485374;Poland - Mobile;LDIM;0,850000
485382;Poland - Mobile;LDIM;0,850000
485384;Poland - Mobile;LDIM;0,850000
4864;Poland - Mobile;LDIM;0,850000
4869;Poland - Mobile;LDIM;0,850000
485372;Poland - Mobile;LDIM;0,850000
485373;Poland - Mobile;LDIM;0,850000
4873;Poland - Mobile;LDIM;0,850000
4878;Poland - Mobile;LDIM;0,850000
4879;Poland - Mobile;LDIM;0,850000
4888;Poland - Mobile;LDIM;0,850000
4851;Poland - Mobile;LDIM;0,850000
48530;Poland - Mobile;LDIM;0,850000
48531;Poland - Mobile;LDIM;0,850000
48532;Poland - Mobile;LDIM;0,850000
485385;Poland - Mobile;LDIM;0,850000
485386;Poland - Mobile;LDIM;0,850000
4857;Poland - Mobile;LDIM;0,850000
4860;Poland - Mobile;LDIM;0,850000
48533;Poland - Mobile;LDIM;0,850000
48535;Poland - Mobile;LDIM;0,850000
485381;Poland - Mobile;LDIM;0,850000
485383;Poland - Mobile;LDIM;0,850000
4866;Poland - Mobile;LDIM;0,850000
4872;Poland - Mobile;LDIM;0,850000
4890;Poland - Mobile;LDIM;0,850000
4822;Poland - Warsaw;LDIF;0,102700
351;Portugal;LDIF;0,095700
351169;Portugal - Mobile;LDIM;1,011800
3519;Portugal - Mobile;LDIM;1,011800
351669;Portugal - Mobile;LDIM;1,011800
351189;Portugal - Mobile;LDIM;1,011800
3516009;Portugal - Mobile;LDIM;1,011800
351609;Portugal - Mobile;LDIM;1,011800
351639;Portugal - Mobile;LDIM;1,011800
351659;Portugal - Mobile;LDIM;1,011800
1787;Puerto Rico;LDIF;0,082200
1939;Puerto Rico;LDIF;0,082200
974;Qatar;LDIF;6,000000
97420;Qatar - Mobile;LDIM;4,710000
97422;Qatar - Mobile;LDIM;4,710000
9741744;Qatar - Mobile;LDIM;4,710000
97421;Qatar - Mobile;LDIM;4,710000
974122;Qatar - Mobile;LDIM;4,710000
9741245;Qatar - Mobile;LDIM;4,710000
9741246;Qatar - Mobile;LDIM;4,710000
9743;Qatar - Mobile;LDIM;4,710000
9745;Qatar - Mobile;LDIM;4,710000
9746;Qatar - Mobile;LDIM;4,710000
9747;Qatar - Mobile;LDIM;4,710000
40;Romania;LDIF;0,459200
4021;Romania - Bucharest;LDIF;0,459200
4033751;Romania - Mobile;LDIM;0,459200
4033851;Romania - Mobile;LDIM;0,459200
4033951;Romania - Mobile;LDIM;0,459200
407;Romania - Mobile;LDIM;0,459200
409;Romania - Mobile;LDIM;0,459200
40312499;Romania - Mobile;LDIM;0,459200
7302;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7352;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7382;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7395;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7413;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7424;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7814;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7818;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7301;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7342;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7381;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7383;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7391;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7411;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7426;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7815;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7384;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7385;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7388;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7390;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7821;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7343;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7345;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7346;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7349;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7351;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7415;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7416;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7421;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7423;Russian Fed. (Rural) - Fixed 3;LDIF;0,280000
7336;Russian Fed. - Fixed 1;LDIF;0,050000
73842;Russian Fed. - Fixed 1;LDIF;0,050000
73852;Russian Fed. - Fixed 1;LDIF;0,050000
73882;Russian Fed. - Fixed 1;LDIF;0,050000
7401;Russian Fed. - Fixed 1;LDIF;0,050000
74872;Russian Fed. - Fixed 1;LDIF;0,050000
74912;Russian Fed. - Fixed 1;LDIF;0,050000
74922;Russian Fed. - Fixed 1;LDIF;0,050000
74932;Russian Fed. - Fixed 1;LDIF;0,050000
7844;Russian Fed. - Fixed 1;LDIF;0,050000
78452;Russian Fed. - Fixed 1;LDIF;0,050000
78462;Russian Fed. - Fixed 1;LDIF;0,050000
7847;Russian Fed. - Fixed 1;LDIF;0,050000
73422;Russian Fed. - Fixed 1;LDIF;0,050000
73433;Russian Fed. - Fixed 1;LDIF;0,050000
73522;Russian Fed. - Fixed 1;LDIF;0,050000
73812;Russian Fed. - Fixed 1;LDIF;0,050000
74712;Russian Fed. - Fixed 1;LDIF;0,050000
74732;Russian Fed. - Fixed 1;LDIF;0,050000
74842;Russian Fed. - Fixed 1;LDIF;0,050000
74862;Russian Fed. - Fixed 1;LDIF;0,050000
74942;Russian Fed. - Fixed 1;LDIF;0,050000
7813;Russian Fed. - Fixed 1;LDIF;0,050000
78352;Russian Fed. - Fixed 1;LDIF;0,050000
78412;Russian Fed. - Fixed 1;LDIF;0,050000
7861;Russian Fed. - Fixed 1;LDIF;0,050000
7863;Russian Fed. - Fixed 1;LDIF;0,050000
7877;Russian Fed. - Fixed 1;LDIF;0,050000
7879;Russian Fed. - Fixed 1;LDIF;0,050000
73412;Russian Fed. - Fixed 1;LDIF;0,050000
73432;Russian Fed. - Fixed 1;LDIF;0,050000
73532;Russian Fed. - Fixed 1;LDIF;0,050000
73832;Russian Fed. - Fixed 1;LDIF;0,050000
747;Russian Fed. - Fixed 1;LDIF;0,050000
74722;Russian Fed. - Fixed 1;LDIF;0,050000
74832;Russian Fed. - Fixed 1;LDIF;0,050000
74852;Russian Fed. - Fixed 1;LDIF;0,050000
7811;Russian Fed. - Fixed 1;LDIF;0,050000
7816;Russian Fed. - Fixed 1;LDIF;0,050000
78342;Russian Fed. - Fixed 1;LDIF;0,050000
78362;Russian Fed. - Fixed 1;LDIF;0,050000
78422;Russian Fed. - Fixed 1;LDIF;0,050000
7851;Russian Fed. - Fixed 1;LDIF;0,050000
7862;Russian Fed. - Fixed 1;LDIF;0,050000
7878;Russian Fed. - Fixed 1;LDIF;0,050000
789;Russian Fed. - Fixed 1;LDIF;0,050000
73452;Russian Fed. - Fixed 1;LDIF;0,050000
73462;Russian Fed. - Fixed 1;LDIF;0,050000
73492;Russian Fed. - Fixed 1;LDIF;0,050000
73512;Russian Fed. - Fixed 1;LDIF;0,050000
74742;Russian Fed. - Fixed 1;LDIF;0,050000
74752;Russian Fed. - Fixed 1;LDIF;0,050000
7477;Russian Fed. - Fixed 1;LDIF;0,050000
74812;Russian Fed. - Fixed 1;LDIF;0,050000
74822;Russian Fed. - Fixed 1;LDIF;0,050000
7817;Russian Fed. - Fixed 1;LDIF;0,050000
7820;Russian Fed. - Fixed 1;LDIF;0,050000
78312;Russian Fed. - Fixed 1;LDIF;0,050000
78332;Russian Fed. - Fixed 1;LDIF;0,050000
7865;Russian Fed. - Fixed 1;LDIF;0,050000
7866;Russian Fed. - Fixed 1;LDIF;0,050000
7867;Russian Fed. - Fixed 1;LDIF;0,050000
7872;Russian Fed. - Fixed 1;LDIF;0,050000
7471;Russian Fed. - Fixed 2;LDIF;0,050000
7472;Russian Fed. - Fixed 2;LDIF;0,050000
7473;Russian Fed. - Fixed 2;LDIF;0,050000
7474;Russian Fed. - Fixed 2;LDIF;0,050000
7496;Russian Fed. - Fixed 2;LDIF;0,050000
7498;Russian Fed. - Fixed 2;LDIF;0,050000
7831;Russian Fed. - Fixed 2;LDIF;0,050000
7833;Russian Fed. - Fixed 2;LDIF;0,050000
7834;Russian Fed. - Fixed 2;LDIF;0,050000
73012;Russian Fed. - Fixed 2;LDIF;0,050000
73022;Russian Fed. - Fixed 2;LDIF;0,050000
7341;Russian Fed. - Fixed 2;LDIF;0,050000
7353;Russian Fed. - Fixed 2;LDIF;0,050000
7484;Russian Fed. - Fixed 2;LDIF;0,050000
7485;Russian Fed. - Fixed 2;LDIF;0,050000
7486;Russian Fed. - Fixed 2;LDIF;0,050000
7487;Russian Fed. - Fixed 2;LDIF;0,050000
7845;Russian Fed. - Fixed 2;LDIF;0,050000
7846;Russian Fed. - Fixed 2;LDIF;0,050000
7848;Russian Fed. - Fixed 2;LDIF;0,050000
73902;Russian Fed. - Fixed 2;LDIF;0,050000
73942;Russian Fed. - Fixed 2;LDIF;0,050000
7481;Russian Fed. - Fixed 2;LDIF;0,050000
7483;Russian Fed. - Fixed 2;LDIF;0,050000
7491;Russian Fed. - Fixed 2;LDIF;0,050000
7493;Russian Fed. - Fixed 2;LDIF;0,050000
7835;Russian Fed. - Fixed 2;LDIF;0,050000
7841;Russian Fed. - Fixed 2;LDIF;0,050000
73822;Russian Fed. - Fixed 2;LDIF;0,050000
73912;Russian Fed. - Fixed 2;LDIF;0,050000
73952;Russian Fed. - Fixed 2;LDIF;0,050000
7475;Russian Fed. - Fixed 2;LDIF;0,050000
7482;Russian Fed. - Fixed 2;LDIF;0,050000
7492;Russian Fed. - Fixed 2;LDIF;0,050000
7494;Russian Fed. - Fixed 2;LDIF;0,050000
7836;Russian Fed. - Fixed 2;LDIF;0,050000
7842;Russian Fed. - Fixed 2;LDIF;0,050000
7871;Russian Fed. - Fixed 4;LDIF;0,050000
7873;Russian Fed. - Fixed 4;LDIF;0,050000
7347;Russian Fed. - Fixed 4;LDIF;0,050000
7394;Russian Fed. - Fixed 4;LDIF;0,050000
7843;Russian Fed. - Fixed 4;LDIF;0,050000
7427;Russian Fed. - Fixed 4;LDIF;0,050000
7855;Russian Fed. - Fixed 4;LDIF;0,050000
74212;Russian Fed. - Khabarovsk;LDIF;0,050000
7840;Russian Fed. - Mobile;LDIM;0,260000
791;Russian Fed. - Mobile;LDIM;0,260000
79;Russian Fed. - Mobile;LDIM;0,260000
798;Russian Fed. - Mobile;LDIM;0,260000
7903;Russian Fed. - Mobile Special;LDIM;0,260000
7961;Russian Fed. - Mobile Special;LDIM;0,260000
7963;Russian Fed. - Mobile Special;LDIM;0,260000
7968;Russian Fed. - Mobile Special;LDIM;0,260000
79786;Russian Fed. - Mobile Special;LDIM;0,260000
7960;Russian Fed. - Mobile Special;LDIM;0,260000
7962;Russian Fed. - Mobile Special;LDIM;0,260000
7969;Russian Fed. - Mobile Special;LDIM;0,260000
7997;Russian Fed. - Mobile Special;LDIM;0,260000
7905;Russian Fed. - Mobile Special;LDIM;0,260000
7906;Russian Fed. - Mobile Special;LDIM;0,260000
7909;Russian Fed. - Mobile Special;LDIM;0,260000
792;Russian Fed. - Mobile Special;LDIM;0,260000
793;Russian Fed. - Mobile Special;LDIM;0,260000
7964;Russian Fed. - Mobile Special;LDIM;0,260000
7965;Russian Fed. - Mobile Special;LDIM;0,260000
7966;Russian Fed. - Mobile Special;LDIM;0,260000
7967;Russian Fed. - Mobile Special;LDIM;0,260000
7495;Russian Fed. - Moscow;LDIF;0,050000
7499;Russian Fed. - Moscow;LDIF;0,050000
74242;Russian Fed. - Sahalin;LDIF;0,050000
7812;Russian Fed. - St. Petersburg;LDIF;0,050000
74232;Russian Fed. - Vladivostok;LDIF;0,050000
250;Rwanda;LDIF;1,403500
25003;Rwanda - Mobile;LDIM;1,746500
25005;Rwanda - Mobile;LDIM;1,746500
25008;Rwanda - Mobile;LDIM;1,746500
25072;Rwanda - Mobile;LDIM;1,746500
25028;Rwanda - Mobile;LDIM;1,746500
25073;Rwanda - Mobile;LDIM;1,746500
25075;Rwanda - Mobile;LDIM;1,746500
25078;Rwanda - Mobile;LDIM;1,746500
1670;Saipan, Mariana Island;LDIF;1,267900
1670878;Saipan, Mariana Island - Mobile;LDIM;1,677800
1670898;Saipan, Mariana Island - Mobile;LDIM;1,677800
1670888;Saipan, Mariana Island - Mobile;LDIM;1,677800
1670868;Saipan, Mariana Island - Mobile;LDIM;1,677800
378;San Marino;LDIF;0,120000
3786;San Marino - Mobile;LDIM;1,530000
239;Sao Tome and Principe;LDIF;6,000000
23990;Sao Tome and Principe - Mobile;LDIM;4,710000
96612;Saudi Arabia;LDIF;0,800400
966;Saudi Arabia;LDIF;0,800400
96613;Saudi Arabia;LDIF;0,800400
966135;Saudi Arabia - Mobile;LDIM;1,016500
9668;Saudi Arabia - Mobile;LDIM;1,016500
9665;Saudi Arabia - Mobile;LDIM;1,016500
221;Senegal;LDIF;1,403500
22130;Senegal - Mobile;LDIM;1,746500
22170;Senegal - Mobile;LDIM;1,746500
22172;Senegal - Mobile;LDIM;1,746500
22176;Senegal - Mobile;LDIM;1,746500
22178;Senegal - Mobile;LDIM;1,746500
22177;Senegal - Mobile;LDIM;1,746500
22179;Senegal - Mobile;LDIM;1,746500
381;Serbia;LDIF;0,690600
3816;Serbia - Mobile;LDIM;1,517400
248;Seychelles;LDIF;1,403500
24826;Seychelles - Mobile;LDIM;1,746500
24828;Seychelles - Mobile;LDIM;1,746500
24827;Seychelles - Mobile;LDIM;1,746500
2485;Seychelles - Mobile;LDIM;1,746500
24864;Seychelles - Mobile;LDIM;1,746500
2487;Seychelles - Mobile;LDIM;1,746500
24825;Seychelles - Mobile;LDIM;1,746500
232;Sierra Leone;LDIF;1,403500
23235;Sierra Leone - Mobile;LDIM;1,746500
23240;Sierra Leone - Mobile;LDIM;1,746500
23244;Sierra Leone - Mobile;LDIM;1,746500
23250;Sierra Leone - Mobile;LDIM;1,746500
23230;Sierra Leone - Mobile;LDIM;1,746500
23234;Sierra Leone - Mobile;LDIM;1,746500
23255;Sierra Leone - Mobile;LDIM;1,746500
23276;Sierra Leone - Mobile;LDIM;1,746500
23225;Sierra Leone - Mobile;LDIM;1,746500
23233;Sierra Leone - Mobile;LDIM;1,746500
23256;Sierra Leone - Mobile;LDIM;1,746500
23277;Sierra Leone - Mobile;LDIM;1,746500
23221;Sierra Leone - Mobile;LDIM;1,746500
23223;Sierra Leone - Mobile;LDIM;1,746500
23278;Sierra Leone - Mobile;LDIM;1,746500
23279;Sierra Leone - Mobile;LDIM;1,746500
23288;Sierra Leone - Mobile;LDIM;1,746500
23299;Sierra Leone - Mobile;LDIM;1,746500
65;Singapore;LDIF;0,054600
658;Singapore - Mobile;LDIM;0,054600
659;Singapore - Mobile;LDIM;0,054600
421;Slovakia;LDIF;0,690600
421908;Slovakia - Mobile;LDIM;1,517400
42191;Slovakia - Mobile;LDIM;1,517400
42194;Slovakia - Mobile;LDIM;1,517400
421950;Slovakia - Mobile;LDIM;1,517400
421904;Slovakia - Mobile;LDIM;1,517400
421906;Slovakia - Mobile;LDIM;1,517400
421905;Slovakia - Mobile;LDIM;1,517400
421907;Slovakia - Mobile;LDIM;1,517400
4216969839;Slovakia - Mobile;LDIM;1,517400
421696989;Slovakia - Mobile;LDIM;1,517400
421901;Slovakia - Mobile;LDIM;1,517400
421902;Slovakia - Mobile;LDIM;1,517400
421903;Slovakia - Mobile;LDIM;1,517400
386;Slovenia;LDIF;0,690600
38620;Slovenia - Mobile;LDIM;1,517400
38630;Slovenia - Mobile;LDIM;1,517400
38649;Slovenia - Mobile;LDIM;1,517400
38651;Slovenia - Mobile;LDIM;1,517400
3869800;Slovenia - Mobile;LDIM;1,517400
3869802;Slovenia - Mobile;LDIM;1,517400
38621;Slovenia - Mobile;LDIM;1,517400
38650;Slovenia - Mobile;LDIM;1,517400
38660;Slovenia - Mobile;LDIM;1,517400
3869801;Slovenia - Mobile;LDIM;1,517400
3869803;Slovenia - Mobile;LDIM;1,517400
38631;Slovenia - Mobile;LDIM;1,517400
38640;Slovenia - Mobile;LDIM;1,517400
38641;Slovenia - Mobile;LDIM;1,517400
38643;Slovenia - Mobile;LDIM;1,517400
3869814;Slovenia - Mobile;LDIM;1,517400
3869817;Slovenia - Mobile;LDIM;1,517400
38661;Slovenia - Mobile;LDIM;1,517400
38664;Slovenia - Mobile;LDIM;1,517400
38668;Slovenia - Mobile;LDIM;1,517400
38670;Slovenia - Mobile;LDIM;1,517400
38671;Slovenia - Mobile;LDIM;1,517400
677;Solomon Islands;LDIF;6,000000
67748;Solomon Islands - Mobile;LDIM;4,710000
67765;Solomon Islands - Mobile;LDIM;4,710000
6777;Solomon Islands - Mobile;LDIM;4,710000
67766;Solomon Islands - Mobile;LDIM;4,710000
6778;Solomon Islands - Mobile;LDIM;4,710000
6779;Solomon Islands - Mobile;LDIM;4,710000
252;Somalia;LDIF;6,000000
27;South Africa;LDIF;0,308300
27140;South Africa - Mobile;LDIM;1,458700
27150;South Africa - Mobile;LDIM;1,458700
27160;South Africa - Mobile;LDIM;1,458700
27161;South Africa - Mobile;LDIM;1,458700
27420;South Africa - Mobile;LDIM;1,458700
27430;South Africa - Mobile;LDIM;1,458700
27440;South Africa - Mobile;LDIM;1,458700
27510;South Africa - Mobile;LDIM;1,458700
2774;South Africa - Mobile;LDIM;1,458700
27755;South Africa - Mobile;LDIM;1,458700
27756;South Africa - Mobile;LDIM;1,458700
277570;South Africa - Mobile;LDIM;1,458700
2787;South Africa - Mobile;LDIM;1,458700
27100;South Africa - Mobile;LDIM;1,458700
27213;South Africa - Mobile;LDIM;1,458700
27230;South Africa - Mobile;LDIM;1,458700
27310;South Africa - Mobile;LDIM;1,458700
27311;South Africa - Mobile;LDIM;1,458700
27631;South Africa - Mobile;LDIM;1,458700
27632;South Africa - Mobile;LDIM;1,458700
27633;South Africa - Mobile;LDIM;1,458700
27634;South Africa - Mobile;LDIM;1,458700
2776;South Africa - Mobile;LDIM;1,458700
2778;South Africa - Mobile;LDIM;1,458700
2779;South Africa - Mobile;LDIM;1,458700
2781;South Africa - Mobile;LDIM;1,458700
27105;South Africa - Mobile;LDIM;1,458700
27129;South Africa - Mobile;LDIM;1,458700
27180;South Africa - Mobile;LDIM;1,458700
27212;South Africa - Mobile;LDIM;1,458700
27319;South Africa - Mobile;LDIM;1,458700
27330;South Africa - Mobile;LDIM;1,458700
2760;South Africa - Mobile;LDIM;1,458700
2762;South Africa - Mobile;LDIM;1,458700
2771;South Africa - Mobile;LDIM;1,458700
2773;South Africa - Mobile;LDIM;1,458700
277571;South Africa - Mobile;LDIM;1,458700
277573;South Africa - Mobile;LDIM;1,458700
2783;South Africa - Mobile;LDIM;1,458700
2785;South Africa - Mobile;LDIM;1,458700
27101;South Africa - Mobile;LDIM;1,458700
27120;South Africa - Mobile;LDIM;1,458700
27130;South Africa - Mobile;LDIM;1,458700
27170;South Africa - Mobile;LDIM;1,458700
27210;South Africa - Mobile;LDIM;1,458700
27320;South Africa - Mobile;LDIM;1,458700
27410;South Africa - Mobile;LDIM;1,458700
27570;South Africa - Mobile;LDIM;1,458700
2761;South Africa - Mobile;LDIM;1,458700
27630;South Africa - Mobile;LDIM;1,458700
27635;South Africa - Mobile;LDIM;1,458700
2772;South Africa - Mobile;LDIM;1,458700
277572;South Africa - Mobile;LDIM;1,458700
277574;South Africa - Mobile;LDIM;1,458700
2782;South Africa - Mobile;LDIM;1,458700
2784;South Africa - Mobile;LDIM;1,458700
2786;South Africa - Mobile;LDIM;1,458700
211;South Sudan;LDIF;1,400000
34;Spain;LDIF;0,063400
3473;Spain - Mobile;LDIM;1,237300
3474;Spain - Mobile;LDIM;1,237300
34902;Spain - Mobile;LDIM;1,237300
3451;Spain - Mobile;LDIM;1,237300
346;Spain - Mobile;LDIM;1,237300
3472;Spain - Mobile;LDIM;1,237300
3459;Spain - Mobile;LDIM;1,237300
3471;Spain - Mobile;LDIM;1,237300
94;Sri Lanka;LDIF;0,685900
941;Sri Lanka - Colombo;LDIF;0,876100
9474;Sri Lanka - Mobile;LDIM;0,876100
9475;Sri Lanka - Mobile;LDIM;0,876100
9472;Sri Lanka - Mobile;LDIM;0,876100
9470;Sri Lanka - Mobile;LDIM;0,876100
9473;Sri Lanka - Mobile;LDIM;0,876100
9478;Sri Lanka - Mobile;LDIM;0,876100
9479;Sri Lanka - Mobile;LDIM;0,876100
94765;Sri Lanka - Mobile - Dialog;LDIM;0,876100
9477;Sri Lanka - Mobile - Dialog;LDIM;0,876100
94767;Sri Lanka - Mobile - Dialog;LDIM;0,876100
94769;Sri Lanka - Mobile - Dialog;LDIM;0,876100
94766;Sri Lanka - Mobile - Dialog;LDIM;0,876100
94768;Sri Lanka - Mobile - Dialog;LDIM;0,876100
94702;Sri Lanka - Mobile - Mobitel;LDIM;0,876100
94703;Sri Lanka - Mobile - Mobitel;LDIM;0,876100
9471;Sri Lanka - Mobile - Mobitel;LDIM;0,876100
943;Sri Lanka - Others;LDIF;0,876100
290;St. Helena;LDIF;46,659200
1869;St. Kitts and Nevis;LDIF;6,000000
1758;St. Lucia;LDIF;6,000000
1758460;St. Lucia - Mobile;LDIM;4,710000
1758481;St. Lucia - Mobile;LDIM;4,710000
1758489;St. Lucia - Mobile;LDIM;4,710000
1758519;St. Lucia - Mobile;LDIM;4,710000
1758713;St. Lucia - Mobile;LDIM;4,710000
1758715;St. Lucia - Mobile;LDIM;4,710000
1758722;St. Lucia - Mobile;LDIM;4,710000
1758724;St. Lucia - Mobile;LDIM;4,710000
1758384;St. Lucia - Mobile;LDIM;4,710000
1758461;St. Lucia - Mobile;LDIM;4,710000
1758488;St. Lucia - Mobile;LDIM;4,710000
1758518;St. Lucia - Mobile;LDIM;4,710000
1758714;St. Lucia - Mobile;LDIM;4,710000
1758716;St. Lucia - Mobile;LDIM;4,710000
1758721;St. Lucia - Mobile;LDIM;4,710000
1758723;St. Lucia - Mobile;LDIM;4,710000
1758784;St. Lucia - Mobile;LDIM;4,710000
1758482;St. Lucia - Mobile;LDIM;4,710000
1758484;St. Lucia - Mobile;LDIM;4,710000
1758485;St. Lucia - Mobile;LDIM;4,710000
1758486;St. Lucia - Mobile;LDIM;4,710000
1758487;St. Lucia - Mobile;LDIM;4,710000
1758717;St. Lucia - Mobile;LDIM;4,710000
1758718;St. Lucia - Mobile;LDIM;4,710000
1758719;St. Lucia - Mobile;LDIM;4,710000
1758720;St. Lucia - Mobile;LDIM;4,710000
1758284;St. Lucia - Mobile;LDIM;4,710000
1758285;St. Lucia - Mobile;LDIM;4,710000
1758286;St. Lucia - Mobile;LDIM;4,710000
1758287;St. Lucia - Mobile;LDIM;4,710000
1758520;St. Lucia - Mobile;LDIM;4,710000
1758584;St. Lucia - Mobile;LDIM;4,710000
1758638;St. Lucia - Mobile;LDIM;4,710000
1758712;St. Lucia - Mobile;LDIM;4,710000
1758785;St. Lucia - Mobile;LDIM;4,710000
508;St. Pierre and Miquelon;LDIF;6,000000
1784;St. Vincent and the Grenadines;LDIF;6,000000
1784431;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784433;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784493;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784495;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
178453;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784432;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784434;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784492;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784494;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784593;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784435;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784454;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784455;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784491;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784430;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784496;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784497;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
1784498;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
178452;St. Vincent and the Grenadines - Mobile;LDIM;4,710000
249;Sudan;LDIF;1,403500
24912;Sudan - Mobile;LDIM;1,746500
2499;Sudan - Mobile;LDIM;1,746500
24911;Sudan - Mobile;LDIM;1,746500
597;Suriname;LDIF;6,000000
59768;Suriname - Mobile;LDIM;4,710000
5977;Suriname - Mobile;LDIM;4,710000
5978;Suriname - Mobile;LDIM;4,710000
268;Swaziland;LDIF;1,403500
26876;Swaziland - Mobile;LDIM;1,746500
2686;Swaziland - Mobile;LDIM;1,746500
26877;Swaziland - Mobile;LDIM;1,746500
26878;Swaziland - Mobile;LDIM;1,746500
46;Sweden;LDIF;0,059300
46254;Sweden - Mobile;LDIM;1,171500
46518;Sweden - Mobile;LDIM;1,171500
46676;Sweden - Mobile;LDIM;1,171500
4671;Sweden - Mobile;LDIM;1,171500
4673;Sweden - Mobile;LDIM;1,171500
4679;Sweden - Mobile;LDIM;1,171500
46252;Sweden - Mobile;LDIM;1,171500
46376;Sweden - Mobile;LDIM;1,171500
4670;Sweden - Mobile;LDIM;1,171500
4672;Sweden - Mobile;LDIM;1,171500
